plot_width,plot_length,plot_area_sqft,aspect_ratio,floors,bhk,family_size,parking_spaces,facing_direction,vastu_priority,layout_archetype,circulation_ratio
26.8,74.5,1996.6,2.78,2,4,3,1,East,True,WRAP_AROUND_OPEN_PLAN,0.184
72.2,138.0,9963.6,1.911,2,4,7,2,East,True,CENTRAL_SPINE_SPLIT,0.141
70.3,64.2,4513.3,0.913,2,5,8,1,West,True,VILLA_PERIMETER,0.198
51.1,91.2,4660.3,1.785,2,5,8,3,West,True,CENTRAL_SPINE_SPLIT,0.157
45.2,78.9,3566.3,1.746,2,4,6,3,North,True,VILLA_PERIMETER,0.188
71.6,126.3,9043.1,1.764,3,5,7,2,East,True,CENTRAL_SPINE_SPLIT,0.171
67.9,124.4,8446.8,1.832,2,4,7,1,West,True,CENTRAL_SPINE_SPLIT,0.129
35.3,41.8,1475.5,1.184,2,2,5,1,East,True,WRAP_AROUND_OPEN_PLAN,0.15
36.5,80.2,2927.3,2.197,1,5,8,3,West,False,CENTRAL_SPINE_SPLIT,0.157
51.7,108.0,5583.6,2.089,2,4,5,2,East,False,CENTRAL_SPINE_SPLIT,0.166
38.6,104.0,4014.4,2.694,1,5,9,2,North,False,CENTRAL_SPINE_SPLIT,0.164
27.1,29.2,791.3,1.077,3,1,2,1,North,True,COMPACT_LINEAR,0.121
30.2,63.3,1911.7,2.096,1,3,6,1,South,True,CENTRAL_SPINE_SPLIT,0.174
45.5,80.3,3653.7,1.765,3,4,7,2,East,True,CENTRAL_SPINE_SPLIT,0.156
46.6,101.7,4739.2,2.182,2,5,5,2,North,False,CENTRAL_SPINE_SPLIT,0.152
72.3,85.0,6145.5,1.176,3,6,10,2,East,True,L_SHAPED_COURTYARD,0.198
35.8,95.4,3415.3,2.665,3,5,6,1,North,True,CENTRAL_SPINE_SPLIT,0.168
28.9,45.2,1306.3,1.564,2,4,7,1,North,True,WRAP_AROUND_OPEN_PLAN,0.151
37.0,78.5,2904.5,2.122,1,3,5,2,East,True,CENTRAL_SPINE_SPLIT,0.16
62.8,123.2,7737.0,1.962,2,6,9,3,North,True,CENTRAL_SPINE_SPLIT,0.157
49.7,54.6,2713.6,1.099,2,4,5,2,South,True,VILLA_PERIMETER,0.2
49.3,105.9,5220.9,2.148,2,4,6,2,South,True,CENTRAL_SPINE_SPLIT,0.151
54.6,118.9,6491.9,2.178,2,4,9,2,South,True,COMPACT_LINEAR,0.153
72.0,66.4,4780.8,0.922,3,4,7,1,East,True,L_SHAPED_COURTYARD,0.184
41.3,30.2,1247.3,0.731,1,2,4,1,South,False,WRAP_AROUND_OPEN_PLAN,0.139
56.3,140.0,7882.0,2.487,1,4,5,2,West,True,CENTRAL_SPINE_SPLIT,0.158
42.8,95.0,4066.0,2.22,2,4,8,1,East,True,CENTRAL_SPINE_SPLIT,0.175
68.0,140.0,9520.0,2.059,2,4,5,1,North,True,CENTRAL_SPINE_SPLIT,0.15
52.6,111.1,5843.9,2.112,3,4,7,3,West,True,CENTRAL_SPINE_SPLIT,0.165
53.2,120.2,6394.6,2.259,2,5,7,3,East,True,CENTRAL_SPINE_SPLIT,0.153
39.0,100.6,3923.4,2.579,2,5,10,1,East,True,CENTRAL_SPINE_SPLIT,0.151
55.0,140.0,7700.0,2.545,3,4,6,1,North,True,COMPACT_LINEAR,0.139
30.0,38.7,1161.0,1.29,1,2,4,1,North,True,COMPACT_LINEAR,0.108
71.7,140.0,10038.0,1.953,3,5,9,1,West,True,CENTRAL_SPINE_SPLIT,0.157
32.5,73.4,2385.5,2.258,2,2,3,3,East,True,CENTRAL_SPINE_SPLIT,0.167
33.5,39.8,1333.3,1.188,3,3,5,1,East,False,WRAP_AROUND_OPEN_PLAN,0.114
44.3,69.6,3083.3,1.571,1,3,2,2,South,True,WRAP_AROUND_OPEN_PLAN,0.127
60.2,140.0,8428.0,2.326,2,5,8,2,South,True,CENTRAL_SPINE_SPLIT,0.138
24.9,50.6,1259.9,2.032,1,2,3,1,North,True,CENTRAL_SPINE_SPLIT,0.148
37.1,84.4,3131.2,2.275,3,4,8,3,East,True,CENTRAL_SPINE_SPLIT,0.154
29.6,41.1,1216.6,1.389,2,2,4,1,West,True,WRAP_AROUND_OPEN_PLAN,0.163
47.2,44.4,2095.7,0.941,2,3,6,1,West,True,WRAP_AROUND_OPEN_PLAN,0.156
68.5,79.9,5473.2,1.166,3,5,9,2,South,False,VILLA_PERIMETER,0.213
25.3,32.9,832.4,1.3,2,2,3,1,South,True,COMPACT_LINEAR,0.125
54.9,40.2,2207.0,0.732,1,3,5,1,East,False,WRAP_AROUND_OPEN_PLAN,0.133
74.0,121.8,9013.2,1.646,3,5,7,1,East,True,VILLA_PERIMETER,0.193
39.3,58.0,2279.4,1.476,1,2,3,3,East,True,WRAP_AROUND_OPEN_PLAN,0.148
23.4,22.0,514.8,0.94,2,1,4,0,South,True,COMPACT_LINEAR,0.09
61.2,44.7,2735.6,0.73,2,4,8,2,South,True,VILLA_PERIMETER,0.187
52.5,84.5,4436.2,1.61,3,5,9,2,South,True,VILLA_PERIMETER,0.203
51.5,56.1,2889.2,1.089,3,4,7,2,East,True,L_SHAPED_COURTYARD,0.188
43.3,71.3,3087.3,1.647,2,5,9,2,East,True,VILLA_PERIMETER,0.229
65.1,108.9,7089.4,1.673,2,4,7,2,West,False,VILLA_PERIMETER,0.206
60.6,61.6,3733.0,1.017,2,4,6,3,East,True,L_SHAPED_COURTYARD,0.161
62.7,100.4,6295.1,1.601,2,4,6,2,North,True,VILLA_PERIMETER,0.22
58.3,140.0,8162.0,2.401,3,6,10,2,North,False,CENTRAL_SPINE_SPLIT,0.146
66.4,103.1,6845.8,1.553,1,4,5,1,South,True,WRAP_AROUND_OPEN_PLAN,0.153
41.6,64.3,2674.9,1.546,1,4,8,2,North,True,WRAP_AROUND_OPEN_PLAN,0.15
67.5,101.0,6817.5,1.496,2,4,6,2,South,False,VILLA_PERIMETER,0.227
71.6,125.9,9014.4,1.758,3,6,10,1,West,True,WRAP_AROUND_OPEN_PLAN,0.156
57.7,119.0,6866.3,2.062,1,4,8,1,East,True,CENTRAL_SPINE_SPLIT,0.18
65.7,69.4,4559.6,1.056,2,4,8,3,East,False,L_SHAPED_COURTYARD,0.19
45.8,70.7,3238.1,1.544,2,3,5,2,East,True,VILLA_PERIMETER,0.138
42.1,36.9,1553.5,0.876,2,3,5,1,North,False,L_SHAPED_COURTYARD,0.19
29.2,65.7,1918.4,2.25,2,3,5,1,West,True,CENTRAL_SPINE_SPLIT,0.17
21.6,30.3,654.5,1.403,3,1,3,0,West,True,COMPACT_LINEAR,0.114
22.0,25.1,552.2,1.141,2,1,2,0,North,True,COMPACT_LINEAR,0.107
61.3,140.0,8582.0,2.284,2,5,7,1,North,True,CENTRAL_SPINE_SPLIT,0.173
38.3,81.0,3102.3,2.115,1,3,4,2,West,True,CENTRAL_SPINE_SPLIT,0.164
45.6,60.9,2777.0,1.336,3,4,6,2,North,True,L_SHAPED_COURTYARD,0.167
45.8,40.0,1832.0,0.873,1,3,3,1,East,True,L_SHAPED_COURTYARD,0.152
62.3,140.0,8722.0,2.247,2,4,6,1,South,True,CENTRAL_SPINE_SPLIT,0.17
45.5,111.9,5091.4,2.459,3,4,4,2,East,True,CENTRAL_SPINE_SPLIT,0.149
72.2,77.1,5566.6,1.068,2,5,10,1,East,True,L_SHAPED_COURTYARD,0.178
26.0,49.4,1284.4,1.9,1,2,3,1,East,True,CENTRAL_SPINE_SPLIT,0.154
73.3,139.2,10203.4,1.899,2,4,6,1,East,False,CENTRAL_SPINE_SPLIT,0.174
28.0,59.2,1657.6,2.114,1,3,4,1,North,True,CENTRAL_SPINE_SPLIT,0.166
63.2,127.5,8058.0,2.017,1,5,5,1,South,False,WRAP_AROUND_OPEN_PLAN,0.153
31.6,82.4,2603.8,2.608,2,4,5,2,South,True,CENTRAL_SPINE_SPLIT,0.165
61.9,95.0,5880.5,1.535,1,6,9,2,West,True,WRAP_AROUND_OPEN_PLAN,0.114
20.9,22.0,459.8,1.053,2,1,2,0,North,True,COMPACT_LINEAR,0.113
20.8,46.2,961.0,2.221,2,1,1,1,South,False,CENTRAL_SPINE_SPLIT,0.153
60.8,58.6,3562.9,0.964,2,4,7,3,South,True,WRAP_AROUND_OPEN_PLAN,0.222
47.9,111.5,5340.8,2.328,2,4,7,1,East,True,CENTRAL_SPINE_SPLIT,0.162
66.3,140.0,9282.0,2.112,2,6,8,3,North,True,CENTRAL_SPINE_SPLIT,0.148
53.5,140.0,7490.0,2.617,2,4,6,1,North,False,CENTRAL_SPINE_SPLIT,0.15
28.6,42.4,1212.6,1.483,1,3,4,1,West,True,WRAP_AROUND_OPEN_PLAN,0.144
32.1,54.2,1739.8,1.688,2,3,5,1,West,False,WRAP_AROUND_OPEN_PLAN,0.158
21.2,22.0,466.4,1.038,2,1,1,0,West,False,COMPACT_LINEAR,0.091
35.9,77.2,2771.5,2.15,1,4,6,2,East,True,CENTRAL_SPINE_SPLIT,0.147
48.3,63.0,3042.9,1.304,2,4,5,1,North,True,L_SHAPED_COURTYARD,0.204
37.6,84.2,3165.9,2.239,3,4,7,2,West,True,CENTRAL_SPINE_SPLIT,0.175
18.6,45.3,842.6,2.435,1,2,2,1,North,False,CENTRAL_SPINE_SPLIT,0.189
21.8,42.5,926.5,1.95,1,2,4,1,North,True,CENTRAL_SPINE_SPLIT,0.185
34.9,93.2,3252.7,2.67,3,5,5,1,North,True,CENTRAL_SPINE_SPLIT,0.15
30.9,61.5,1900.3,1.99,2,3,6,1,East,True,CENTRAL_SPINE_SPLIT,0.154
38.7,92.6,3583.6,2.393,2,4,6,2,East,True,CENTRAL_SPINE_SPLIT,0.15
64.1,140.0,8974.0,2.184,2,4,7,1,West,True,CENTRAL_SPINE_SPLIT,0.158
19.9,33.8,672.6,1.698,1,1,2,0,East,True,COMPACT_LINEAR,0.111
41.8,39.5,1651.1,0.945,3,3,4,1,South,True,WRAP_AROUND_OPEN_PLAN,0.143
65.5,140.0,9170.0,2.137,2,5,7,2,South,True,CENTRAL_SPINE_SPLIT,0.157
22.0,33.7,741.4,1.532,1,2,2,1,West,True,COMPACT_LINEAR,0.106
46.6,104.2,4855.7,2.236,2,6,9,2,South,False,CENTRAL_SPINE_SPLIT,0.168
56.6,90.5,5122.3,1.599,3,5,8,2,East,True,VILLA_PERIMETER,0.197
70.2,86.2,6051.2,1.228,2,6,6,2,North,True,L_SHAPED_COURTYARD,0.182
18.4,50.7,932.9,2.755,2,3,4,1,East,False,CENTRAL_SPINE_SPLIT,0.175
40.8,95.7,3904.6,2.346,3,4,6,2,East,True,CENTRAL_SPINE_SPLIT,0.156
28.3,56.8,1607.4,2.007,1,3,2,1,North,True,CENTRAL_SPINE_SPLIT,0.175
61.2,140.0,8568.0,2.288,2,4,7,1,North,True,CENTRAL_SPINE_SPLIT,0.18
73.6,72.5,5336.0,0.985,3,4,6,1,North,True,L_SHAPED_COURTYARD,0.189
19.6,37.7,738.9,1.923,2,1,2,1,East,True,CENTRAL_SPINE_SPLIT,0.16
49.0,62.6,3067.4,1.278,2,4,6,2,North,True,L_SHAPED_COURTYARD,0.189
63.9,74.8,4779.7,1.171,3,4,4,3,North,True,L_SHAPED_COURTYARD,0.173
20.9,36.2,756.6,1.732,2,2,4,1,North,True,COMPACT_LINEAR,0.09
61.3,62.7,3843.5,1.023,2,4,5,2,North,True,L_SHAPED_COURTYARD,0.159
57.7,63.8,3681.3,1.106,2,4,5,2,North,True,L_SHAPED_COURTYARD,0.171
56.4,137.1,7732.4,2.431,1,4,5,2,North,True,CENTRAL_SPINE_SPLIT,0.176
26.9,74.7,2009.4,2.777,2,4,7,1,West,True,CENTRAL_SPINE_SPLIT,0.182
53.3,83.3,4439.9,1.563,2,5,9,1,West,True,VILLA_PERIMETER,0.203
49.7,116.1,5770.2,2.336,3,4,7,1,West,True,CENTRAL_SPINE_SPLIT,0.151
73.8,140.0,10332.0,1.897,2,6,10,2,East,True,CENTRAL_SPINE_SPLIT,0.18
33.7,78.0,2628.6,2.315,2,4,7,2,North,True,CENTRAL_SPINE_SPLIT,0.144
52.5,130.4,6846.0,2.484,2,4,6,3,North,True,CENTRAL_SPINE_SPLIT,0.135
32.7,24.8,811.0,0.758,2,2,2,1,North,True,COMPACT_LINEAR,0.112
20.9,53.7,1122.3,2.569,2,2,3,1,North,True,CENTRAL_SPINE_SPLIT,0.16
70.3,109.2,7676.8,1.553,2,4,6,2,West,False,VILLA_PERIMETER,0.178
56.7,140.0,7938.0,2.469,1,4,5,2,East,True,COMPACT_LINEAR,0.151
36.4,76.3,2777.3,2.096,2,4,5,2,East,False,CENTRAL_SPINE_SPLIT,0.163
18.0,39.5,711.0,2.194,2,2,4,1,West,False,CENTRAL_SPINE_SPLIT,0.156
47.3,41.6,1967.7,0.879,1,3,3,1,North,True,L_SHAPED_COURTYARD,0.198
23.5,25.2,592.2,1.072,2,2,5,0,West,True,COMPACT_LINEAR,0.111
36.6,49.1,1797.1,1.342,2,3,4,1,North,True,L_SHAPED_COURTYARD,0.194
51.0,110.0,5610.0,2.157,2,5,7,2,East,True,COMPACT_LINEAR,0.173
43.3,86.4,3741.1,1.995,1,5,7,2,South,True,WRAP_AROUND_OPEN_PLAN,0.148
51.4,94.7,4867.6,1.842,2,4,9,1,North,True,CENTRAL_SPINE_SPLIT,0.16
64.2,123.6,7935.1,1.925,2,5,7,1,East,True,CENTRAL_SPINE_SPLIT,0.186
69.9,52.0,3634.8,0.744,1,4,7,2,East,True,WRAP_AROUND_OPEN_PLAN,0.152
43.9,68.7,3015.9,1.565,2,5,8,3,South,True,VILLA_PERIMETER,0.188
46.8,48.7,2279.2,1.041,3,3,2,2,North,False,L_SHAPED_COURTYARD,0.172
40.1,83.6,3352.4,2.085,2,4,6,3,North,True,CENTRAL_SPINE_SPLIT,0.166
51.2,79.0,4044.8,1.543,1,4,5,2,North,True,WRAP_AROUND_OPEN_PLAN,0.136
51.9,131.4,6819.7,2.532,2,5,8,1,East,False,CENTRAL_SPINE_SPLIT,0.177
34.9,34.9,1218.0,1.0,1,2,3,1,West,False,WRAP_AROUND_OPEN_PLAN,0.142
65.2,56.6,3690.3,0.868,2,4,7,1,West,True,VILLA_PERIMETER,0.207
73.3,78.6,5761.4,1.072,1,5,8,2,West,True,WRAP_AROUND_OPEN_PLAN,0.11
64.2,140.0,8988.0,2.181,3,4,5,2,East,True,WRAP_AROUND_OPEN_PLAN,0.155
28.8,47.9,1379.5,1.663,3,3,4,1,South,True,WRAP_AROUND_OPEN_PLAN,0.146
46.7,39.4,1840.0,0.844,3,3,2,1,North,True,L_SHAPED_COURTYARD,0.162
27.4,43.1,1180.9,1.573,1,1,3,1,North,False,COMPACT_LINEAR,0.117
39.3,79.1,3108.6,2.013,1,3,4,2,South,False,CENTRAL_SPINE_SPLIT,0.17
68.4,86.8,5937.1,1.269,2,4,7,3,North,True,L_SHAPED_COURTYARD,0.213
70.3,140.0,9842.0,1.991,3,6,6,2,East,True,CENTRAL_SPINE_SPLIT,0.176
71.4,140.0,9996.0,1.961,2,5,6,1,East,True,VILLA_PERIMETER,0.166
23.2,30.2,700.6,1.302,1,2,3,1,East,True,COMPACT_LINEAR,0.105
51.0,38.1,1943.1,0.747,1,4,6,1,West,True,WRAP_AROUND_OPEN_PLAN,0.146
27.7,22.4,620.5,0.809,2,1,1,0,North,False,COMPACT_LINEAR,0.113
53.8,110.8,5961.0,2.059,2,6,9,2,South,True,CENTRAL_SPINE_SPLIT,0.161
52.9,38.9,2057.8,0.735,2,3,6,1,South,True,WRAP_AROUND_OPEN_PLAN,0.129
28.3,76.7,2170.6,2.71,2,4,9,1,East,True,COMPACT_LINEAR,0.155
56.5,86.5,4887.2,1.531,1,4,6,2,South,True,WRAP_AROUND_OPEN_PLAN,0.126
51.8,98.9,5123.0,1.909,2,4,9,1,East,True,CENTRAL_SPINE_SPLIT,0.179
62.5,117.8,7362.5,1.885,2,4,8,2,East,True,CENTRAL_SPINE_SPLIT,0.164
32.9,52.0,1710.8,1.581,2,3,3,1,East,True,WRAP_AROUND_OPEN_PLAN,0.14
71.7,76.5,5485.1,1.067,1,5,9,2,South,False,WRAP_AROUND_OPEN_PLAN,0.165
19.3,48.4,934.1,2.508,3,2,5,1,South,True,CENTRAL_SPINE_SPLIT,0.165
50.6,54.6,2762.8,1.079,1,4,5,2,East,True,L_SHAPED_COURTYARD,0.167
22.6,22.0,497.2,0.973,2,1,1,0,South,False,CENTRAL_SPINE_SPLIT,0.099
35.6,46.9,1669.6,1.317,1,3,7,1,East,False,L_SHAPED_COURTYARD,0.186
64.5,47.7,3076.7,0.74,2,4,7,2,North,True,VILLA_PERIMETER,0.189
25.9,64.9,1680.9,2.506,2,3,6,1,East,True,CENTRAL_SPINE_SPLIT,0.151
30.0,82.5,2475.0,2.75,3,4,7,2,East,False,CENTRAL_SPINE_SPLIT,0.152
25.5,53.8,1371.9,2.11,2,3,5,1,North,True,CENTRAL_SPINE_SPLIT,0.142
60.5,71.9,4350.0,1.188,2,5,8,3,South,False,VILLA_PERIMETER,0.192
66.2,71.8,4753.2,1.085,2,6,8,2,North,True,L_SHAPED_COURTYARD,0.178
64.1,140.0,8974.0,2.184,3,4,7,1,East,False,CENTRAL_SPINE_SPLIT,0.167
36.9,64.6,2383.7,1.751,2,3,4,3,West,True,CENTRAL_SPINE_SPLIT,0.151
36.7,76.7,2814.9,2.09,3,4,6,3,North,True,CENTRAL_SPINE_SPLIT,0.164
56.6,69.6,3939.4,1.23,1,6,9,2,East,True,L_SHAPED_COURTYARD,0.178
65.7,121.7,7995.7,1.852,2,4,9,2,East,False,CENTRAL_SPINE_SPLIT,0.163
24.0,59.1,1418.4,2.462,2,3,6,1,East,True,CENTRAL_SPINE_SPLIT,0.156
68.5,54.7,3747.0,0.799,2,5,6,1,West,True,VILLA_PERIMETER,0.21
40.4,40.1,1620.0,0.993,2,2,4,1,South,True,WRAP_AROUND_OPEN_PLAN,0.143
43.1,109.8,4732.4,2.548,2,5,7,2,East,True,CENTRAL_SPINE_SPLIT,0.159
62.7,69.7,4370.2,1.112,2,6,7,1,East,True,L_SHAPED_COURTYARD,0.152
52.0,140.0,7280.0,2.692,3,5,7,1,South,True,COMPACT_LINEAR,0.158
47.2,60.9,2874.5,1.29,2,5,8,2,North,True,L_SHAPED_COURTYARD,0.184
31.8,27.1,861.8,0.852,2,2,5,1,West,True,COMPACT_LINEAR,0.1
60.8,77.6,4718.1,1.276,1,5,9,2,East,False,L_SHAPED_COURTYARD,0.176
56.3,43.2,2432.2,0.767,1,4,5,2,North,False,WRAP_AROUND_OPEN_PLAN,0.152
40.7,102.2,4159.5,2.511,2,4,6,3,North,True,CENTRAL_SPINE_SPLIT,0.17
21.9,60.9,1333.7,2.781,1,4,5,1,South,True,CENTRAL_SPINE_SPLIT,0.162
38.7,62.7,2426.5,1.62,3,5,8,3,North,True,WRAP_AROUND_OPEN_PLAN,0.16
35.9,75.9,2724.8,2.114,3,5,6,2,North,False,VILLA_PERIMETER,0.172
49.0,42.3,2072.7,0.863,2,4,6,1,West,True,WRAP_AROUND_OPEN_PLAN,0.143
61.9,140.0,8666.0,2.262,3,6,9,1,North,True,CENTRAL_SPINE_SPLIT,0.163
49.0,50.8,2489.2,1.037,1,4,6,2,East,True,L_SHAPED_COURTYARD,0.156
49.2,43.5,2140.2,0.884,1,3,4,1,North,True,L_SHAPED_COURTYARD,0.179
26.0,59.9,1557.4,2.304,3,2,5,1,North,True,CENTRAL_SPINE_SPLIT,0.153
26.3,70.2,1846.3,2.669,3,4,8,1,North,True,CENTRAL_SPINE_SPLIT,0.166
54.2,78.5,4254.7,1.448,2,4,6,1,North,True,VILLA_PERIMETER,0.214
54.6,107.1,5847.7,1.962,2,5,7,2,East,True,CENTRAL_SPINE_SPLIT,0.166
68.4,97.1,6641.6,1.42,1,5,6,1,East,True,WRAP_AROUND_OPEN_PLAN,0.154
22.6,22.8,515.3,1.009,1,1,1,0,North,False,COMPACT_LINEAR,0.109
73.1,82.8,6052.7,1.133,2,5,8,2,North,True,L_SHAPED_COURTYARD,0.192
36.7,54.4,1996.5,1.482,1,3,6,1,North,True,WRAP_AROUND_OPEN_PLAN,0.143
30.9,69.9,2159.9,2.262,2,4,7,1,South,True,CENTRAL_SPINE_SPLIT,0.159
69.8,132.3,9234.5,1.895,3,5,7,3,South,False,CENTRAL_SPINE_SPLIT,0.137
53.5,120.8,6462.8,2.258,3,6,8,2,East,True,CENTRAL_SPINE_SPLIT,0.158
38.3,77.9,2983.6,2.034,2,3,3,1,East,True,CENTRAL_SPINE_SPLIT,0.163
73.1,140.0,10234.0,1.915,2,6,10,2,East,True,CENTRAL_SPINE_SPLIT,0.159
25.0,28.3,707.5,1.132,1,1,3,1,East,True,COMPACT_LINEAR,0.116
52.2,116.7,6091.7,2.236,3,5,5,2,North,False,CENTRAL_SPINE_SPLIT,0.17
36.7,88.6,3251.6,2.414,2,4,8,2,West,True,CENTRAL_SPINE_SPLIT,0.159
66.3,71.7,4753.7,1.081,1,5,8,2,North,True,VILLA_PERIMETER,0.202
65.7,140.0,9198.0,2.131,2,6,7,2,North,True,CENTRAL_SPINE_SPLIT,0.149
64.8,59.2,3836.2,0.914,3,5,7,1,East,True,L_SHAPED_COURTYARD,0.18
51.2,49.2,2519.0,0.961,2,3,4,2,North,True,L_SHAPED_COURTYARD,0.168
33.9,33.4,1132.3,0.985,2,2,5,1,South,True,COMPACT_LINEAR,0.101
60.7,140.0,8498.0,2.306,1,4,6,1,East,False,CENTRAL_SPINE_SPLIT,0.17
36.0,89.6,3225.6,2.489,1,3,4,2,East,True,CENTRAL_SPINE_SPLIT,0.162
34.0,56.5,1921.0,1.662,2,3,5,1,East,True,WRAP_AROUND_OPEN_PLAN,0.159
65.2,97.4,6350.5,1.494,2,6,8,2,South,True,VILLA_PERIMETER,0.216
71.8,88.1,6325.6,1.227,2,4,7,2,East,True,L_SHAPED_COURTYARD,0.184
68.4,81.1,5547.2,1.186,3,5,8,2,North,True,L_SHAPED_COURTYARD,0.193
57.1,74.7,4265.4,1.308,2,4,5,1,South,True,VILLA_PERIMETER,0.198
36.1,42.0,1516.2,1.163,1,3,5,1,East,True,L_SHAPED_COURTYARD,0.183
57.6,41.6,2396.2,0.722,2,3,5,2,East,True,WRAP_AROUND_OPEN_PLAN,0.139
28.9,63.9,1846.7,2.211,1,3,5,1,East,True,CENTRAL_SPINE_SPLIT,0.175
53.7,55.1,2958.9,1.026,2,4,7,3,South,True,VILLA_PERIMETER,0.202
66.3,75.1,4979.1,1.133,2,6,8,1,South,True,CENTRAL_SPINE_SPLIT,0.212
48.7,127.5,6209.2,2.618,3,4,5,3,North,True,CENTRAL_SPINE_SPLIT,0.177
61.6,140.0,8624.0,2.273,2,4,6,2,North,True,CENTRAL_SPINE_SPLIT,0.161
54.6,120.5,6579.3,2.207,2,6,8,3,North,False,CENTRAL_SPINE_SPLIT,0.176
36.6,83.7,3063.4,2.287,2,4,8,1,North,True,CENTRAL_SPINE_SPLIT,0.156
27.6,39.9,1101.2,1.446,1,2,5,1,North,True,COMPACT_LINEAR,0.112
41.9,91.0,3812.9,2.172,2,5,7,2,West,True,CENTRAL_SPINE_SPLIT,0.161
69.9,140.0,9786.0,2.003,2,5,7,2,South,False,CENTRAL_SPINE_SPLIT,0.173
22.7,57.0,1293.9,2.511,1,2,1,1,West,True,CENTRAL_SPINE_SPLIT,0.176
49.8,40.6,2021.9,0.815,2,4,6,1,West,True,WRAP_AROUND_OPEN_PLAN,0.118
25.4,33.7,856.0,1.327,2,2,3,1,North,False,COMPACT_LINEAR,0.104
74.3,127.7,9488.1,1.719,3,4,8,3,North,True,VILLA_PERIMETER,0.196
34.1,37.1,1265.1,1.088,1,1,2,1,South,True,WRAP_AROUND_OPEN_PLAN,0.144
19.5,45.7,891.2,2.344,2,1,2,1,South,True,CENTRAL_SPINE_SPLIT,0.171
68.6,140.0,9604.0,2.041,2,4,3,1,West,True,CENTRAL_SPINE_SPLIT,0.167
34.1,43.8,1493.6,1.284,3,3,5,1,North,True,WRAP_AROUND_OPEN_PLAN,0.132
47.1,58.6,2760.1,1.244,1,4,6,2,West,True,WRAP_AROUND_OPEN_PLAN,0.145
72.1,64.3,4636.0,0.892,3,4,6,1,South,True,VILLA_PERIMETER,0.2
74.7,97.4,7275.8,1.304,2,5,6,3,West,True,VILLA_PERIMETER,0.196
31.0,57.1,1770.1,1.842,2,3,6,1,North,True,CENTRAL_SPINE_SPLIT,0.153
42.6,99.8,4251.5,2.343,2,5,5,3,North,True,CENTRAL_SPINE_SPLIT,0.171
32.9,23.7,779.7,0.72,2,2,4,1,East,False,COMPACT_LINEAR,0.109
50.4,127.1,6405.8,2.522,2,5,7,2,South,False,CENTRAL_SPINE_SPLIT,0.157
73.1,140.0,10234.0,1.915,2,4,4,2,East,True,CENTRAL_SPINE_SPLIT,0.153
20.9,22.0,459.8,1.053,2,1,2,0,North,True,COMPACT_LINEAR,0.09
73.6,115.1,8471.4,1.564,2,5,9,2,North,True,VILLA_PERIMETER,0.212
52.0,117.2,6094.4,2.254,3,4,4,1,West,True,CENTRAL_SPINE_SPLIT,0.157
37.8,75.7,2861.5,2.003,1,4,5,1,South,True,CENTRAL_SPINE_SPLIT,0.15
38.9,59.2,2302.9,1.522,3,4,5,1,North,True,WRAP_AROUND_OPEN_PLAN,0.149
62.3,140.0,8722.0,2.247,2,6,7,1,East,True,CENTRAL_SPINE_SPLIT,0.174
36.8,79.3,2918.2,2.155,2,4,5,2,East,True,CENTRAL_SPINE_SPLIT,0.171
30.8,64.4,1983.5,2.091,3,3,5,1,East,True,CENTRAL_SPINE_SPLIT,0.152
37.0,70.9,2623.3,1.916,2,5,8,1,North,True,CENTRAL_SPINE_SPLIT,0.187
28.4,49.9,1417.2,1.757,1,3,4,1,West,False,CENTRAL_SPINE_SPLIT,0.159
24.1,56.1,1352.0,2.328,2,4,7,1,East,True,CENTRAL_SPINE_SPLIT,0.15
44.1,79.8,3519.2,1.81,2,3,5,1,South,True,CENTRAL_SPINE_SPLIT,0.15
63.3,66.0,4177.8,1.043,1,4,6,2,North,True,L_SHAPED_COURTYARD,0.193
65.2,131.4,8567.3,2.015,1,4,6,2,West,True,CENTRAL_SPINE_SPLIT,0.153
58.5,54.8,3205.8,0.937,2,4,5,3,North,True,L_SHAPED_COURTYARD,0.195
19.4,42.0,814.8,2.165,3,2,5,1,North,True,CENTRAL_SPINE_SPLIT,0.176
70.0,113.6,7952.0,1.623,2,4,7,2,North,True,VILLA_PERIMETER,0.211
70.9,140.0,9926.0,1.975,2,4,6,2,East,True,CENTRAL_SPINE_SPLIT,0.133
33.3,45.4,1511.8,1.363,2,2,4,1,West,False,WRAP_AROUND_OPEN_PLAN,0.134
44.2,38.1,1684.0,0.862,2,3,4,1,East,False,L_SHAPED_COURTYARD,0.162
49.4,54.5,2692.3,1.103,3,3,6,1,East,True,L_SHAPED_COURTYARD,0.188
49.1,43.8,2150.6,0.892,2,3,4,1,North,True,L_SHAPED_COURTYARD,0.174
65.9,48.6,3202.7,0.737,2,3,4,2,East,True,WRAP_AROUND_OPEN_PLAN,0.152
32.8,80.7,2647.0,2.46,2,4,7,1,East,True,CENTRAL_SPINE_SPLIT,0.168
53.3,46.0,2451.8,0.863,2,4,7,2,East,True,L_SHAPED_COURTYARD,0.16
64.1,135.4,8679.1,2.112,3,5,7,3,North,False,CENTRAL_SPINE_SPLIT,0.159
30.4,60.9,1851.4,2.003,1,2,4,1,North,False,CENTRAL_SPINE_SPLIT,0.151
38.0,93.0,3534.0,2.447,3,4,6,1,West,True,CENTRAL_SPINE_SPLIT,0.175
