built_up_area_sqft,floors,bhk,city_tier,soil_type,seismic_zone,climate_zone,finishing_tier,has_basement,has_lift,cost_per_sqft_inr,total_cost_inr
3907.3,2,3,3,Sandy Loam,V,Composite,Standard,True,False,2043.6,7984958.0
2007.8,3,3,3,Sandy Loam,IV,Hot-Dry,Standard,False,False,1855.1,3724670.0
2405.4,2,5,2,Sandy Loam,II,Composite,Standard,False,False,1613.5,3881113.0
1898.8,1,2,1,Clay,II,Composite,Standard,False,False,2047.3,3887413.0
1384.4,1,3,1,Clay,II,Moderate,Standard,False,False,2077.6,2876229.0
4775.6,2,4,1,Sandy Loam,II,Composite,Standard,True,False,2163.6,10332488.0
1425.1,1,4,2,Rocky,III,Warm-Humid,Basic,False,False,1281.6,1826408.0
1553.6,1,3,2,Clay,IV,Composite,Standard,False,False,2041.5,3171674.0
2342.3,1,3,1,Sandy Loam,III,Warm-Humid,Premium,False,False,2933.1,6870200.0
4101.8,3,4,1,Black Cotton,II,Composite,Standard,False,False,2340.8,9601493.0
4308.2,2,3,1,Sandy Loam,III,Composite,Premium,True,False,2989.0,12877210.0
2096.2,3,4,1,Sandy Loam,II,Warm-Humid,Standard,True,False,2286.8,4793590.0
1658.3,2,4,3,Sandy Loam,V,Composite,Standard,False,False,1915.7,3176805.0
671.5,1,3,1,Clay,IV,Warm-Humid,Basic,False,False,1755.0,1178482.0
1747.6,2,5,2,Sandy Loam,V,Composite,Premium,False,False,2956.7,5167129.0
2016.3,1,2,1,Sandy Loam,IV,Hot-Dry,Premium,False,False,3135.6,6322310.0
2951.1,2,3,1,Black Cotton,IV,Hot-Dry,Luxury,False,True,5615.1,17020722.0
3041.3,2,2,2,Clay,III,Cold,Standard,False,False,1943.8,5911679.0
3720.3,2,4,2,Clay,V,Moderate,Standard,False,False,1956.3,7278023.0
2320.7,3,3,2,Clay,III,Hot-Dry,Basic,False,False,1441.4,3345057.0
2283.2,1,3,2,Sandy Loam,III,Composite,Basic,False,False,1368.4,3124331.0
3904.3,2,3,1,Black Cotton,III,Hot-Dry,Standard,False,False,2242.2,8754221.0
1832.7,1,2,1,Clay,II,Warm-Humid,Premium,False,False,3289.5,6028667.0
2961.6,3,3,3,Sandy Loam,II,Composite,Premium,False,True,2307.4,7283596.0
1870.8,3,3,3,Sandy Loam,IV,Hot-Dry,Standard,True,False,2129.0,3982933.0
1574.7,1,3,3,Sandy Loam,IV,Composite,Standard,False,False,1854.4,2920124.0
954.3,2,2,1,Clay,II,Moderate,Basic,False,False,1473.9,1406543.0
1336.0,2,1,1,Sandy Loam,IV,Composite,Standard,False,False,2178.2,2910075.0
876.5,1,1,2,Black Cotton,III,Hot-Dry,Standard,False,False,2400.4,2103951.0
1072.8,2,1,1,Sandy Loam,II,Hot-Dry,Premium,False,False,2789.0,2992039.0
2515.2,2,3,1,Rocky,IV,Composite,Premium,False,False,2847.9,7163038.0
5134.6,3,3,2,Sandy Loam,V,Warm-Humid,Standard,False,False,2050.6,10529011.0
1789.0,2,2,1,Sandy Loam,III,Composite,Luxury,False,False,4749.8,8497392.0
2110.2,1,1,3,Sandy Loam,V,Moderate,Premium,False,False,2852.4,6019134.0
526.3,1,3,2,Clay,IV,Moderate,Basic,False,False,1465.1,771082.0
2033.9,1,4,3,Sandy Loam,V,Warm-Humid,Premium,False,False,2957.4,6015056.0
841.6,1,3,1,Black Cotton,III,Cold,Premium,False,False,3691.1,3106430.0
956.1,2,1,1,Sandy Loam,III,Composite,Standard,False,False,2035.9,1946524.0
4499.6,2,3,1,Clay,IV,Hot-Dry,Premium,False,False,3048.4,13716581.0
2379.2,1,2,2,Clay,IV,Warm-Humid,Standard,False,False,2118.6,5040573.0
1213.1,2,2,3,Black Cotton,IV,Moderate,Standard,False,False,2283.4,2769993.0
4599.0,2,4,3,Rocky,II,Warm-Humid,Standard,False,False,1450.5,6670850.0
3990.7,2,5,1,Sandy Loam,II,Composite,Luxury,False,True,3997.7,16403621.0
603.5,1,4,1,Black Cotton,III,Composite,Premium,False,False,3934.9,2374712.0
1235.4,1,3,1,Sandy Loam,III,Warm-Humid,Standard,False,False,2148.8,2654628.0
1843.5,2,1,1,Black Cotton,II,Composite,Standard,False,False,2088.0,3849228.0
2006.4,2,3,2,Clay,IV,Hot-Dry,Premium,False,False,2917.4,5853471.0
961.8,1,3,2,Sandy Loam,II,Cold,Premium,False,False,2910.1,2798934.0
3559.5,2,3,2,Sandy Loam,II,Warm-Humid,Standard,False,False,1762.0,6271839.0
2396.1,2,5,2,Sandy Loam,II,Composite,Basic,True,False,1437.0,3443196.0
718.6,1,3,3,Clay,III,Warm-Humid,Standard,False,False,1951.4,1402276.0
4587.9,2,3,1,Black Cotton,II,Warm-Humid,Standard,False,False,2204.2,10112649.0
631.0,1,3,2,Sandy Loam,III,Warm-Humid,Standard,False,False,1862.8,1175427.0
2490.7,2,2,2,Clay,IV,Moderate,Premium,False,False,2901.1,7225770.0
1766.6,2,4,3,Sandy Loam,III,Composite,Premium,False,False,2353.5,4157693.0
4195.5,2,3,2,Rocky,III,Moderate,Standard,True,False,1838.5,7713427.0
1017.5,1,4,1,Sandy Loam,II,Hot-Dry,Standard,False,False,2096.6,2133290.0
1294.7,2,2,1,Clay,V,Composite,Standard,False,False,2272.4,2942076.0
1825.2,1,3,2,Rocky,III,Composite,Standard,False,False,1820.3,3322412.0
6944.7,3,2,3,Sandy Loam,II,Cold,Basic,False,True,1175.6,8614189.0
2048.2,1,3,2,Black Cotton,IV,Composite,Premium,False,False,3630.6,7436195.0
6260.1,3,2,1,Clay,IV,Warm-Humid,Premium,False,False,3417.0,21390762.0
3088.2,3,3,1,Sandy Loam,III,Moderate,Standard,False,False,1988.7,6141503.0
5723.5,3,2,3,Clay,IV,Composite,Luxury,False,False,4162.6,23824641.0
1373.0,2,1,1,Clay,II,Composite,Standard,False,False,1997.1,2742018.0
656.4,1,3,2,Sandy Loam,IV,Composite,Standard,False,False,2060.4,1352447.0
1145.4,1,2,1,Sandy Loam,II,Warm-Humid,Luxury,False,False,4371.5,5007116.0
1329.7,1,3,3,Sandy Loam,III,Warm-Humid,Basic,False,False,1343.0,1785787.0
4873.4,3,3,2,Sandy Loam,II,Composite,Basic,False,False,1317.7,6421679.0
2593.2,2,3,1,Sandy Loam,III,Warm-Humid,Standard,False,False,1880.0,4875216.0
4007.0,3,2,1,Rocky,III,Composite,Standard,False,False,1872.6,7503508.0
876.2,1,4,2,Black Cotton,II,Moderate,Standard,False,False,2327.8,2039618.0
6718.0,3,2,1,Sandy Loam,V,Composite,Premium,False,True,3274.9,22450778.0
924.5,2,3,1,Rocky,II,Composite,Luxury,False,False,4062.4,3755689.0
4117.6,2,2,1,Sandy Loam,II,Moderate,Basic,False,False,1292.4,5321586.0
1772.2,3,3,2,Clay,IV,Composite,Luxury,False,False,5308.1,9407015.0
1774.3,1,2,2,Rocky,II,Composite,Standard,False,False,1794.6,3184159.0
3105.1,2,3,2,Clay,II,Composite,Premium,False,False,2722.9,8454877.0
6450.3,3,2,1,Sandy Loam,III,Hot-Dry,Luxury,False,True,4426.6,29002898.0
1215.0,1,2,2,Black Cotton,III,Warm-Humid,Standard,False,False,2439.9,2964478.0
1449.7,2,3,2,Clay,IV,Moderate,Standard,False,False,1903.6,2759649.0
2178.2,3,2,1,Black Cotton,III,Warm-Humid,Standard,False,False,2341.7,5100691.0
1811.8,2,3,2,Black Cotton,III,Composite,Luxury,False,False,5046.4,9143068.0
4571.5,2,3,1,Black Cotton,IV,Moderate,Standard,False,False,2331.6,10658909.0
1347.9,1,3,2,Sandy Loam,III,Moderate,Standard,False,False,1832.7,2470296.0
1001.4,2,2,3,Sandy Loam,II,Composite,Standard,False,False,1749.7,1752150.0
1821.3,1,4,2,Clay,II,Hot-Dry,Premium,False,False,2966.3,5402522.0
783.6,1,3,1,Black Cotton,III,Composite,Standard,False,False,2655.0,2080458.0
1674.2,1,4,2,Sandy Loam,V,Composite,Standard,False,False,2162.3,3620123.0
1086.9,2,3,3,Black Cotton,II,Composite,Premium,False,False,2747.2,2985932.0
2579.5,2,2,1,Sandy Loam,II,Warm-Humid,Standard,False,False,1777.9,4586093.0
855.1,1,2,1,Clay,II,Composite,Standard,False,False,2156.1,1843681.0
2291.7,2,3,1,Clay,IV,Hot-Dry,Premium,True,False,3507.8,8038825.0
1251.9,1,2,2,Clay,III,Warm-Humid,Standard,False,False,2129.2,2665545.0
1293.8,1,1,3,Rocky,II,Warm-Humid,Premium,False,False,2567.2,3321443.0
1602.7,2,3,3,Clay,III,Warm-Humid,Standard,False,False,1788.8,2866910.0
2897.9,2,2,1,Rocky,III,Composite,Luxury,True,False,4542.3,13163131.0
1540.2,1,2,2,Clay,V,Warm-Humid,Luxury,False,False,5191.2,7995486.0
3005.4,3,3,2,Rocky,IV,Warm-Humid,Standard,False,False,1811.8,5445184.0
1081.8,1,2,1,Sandy Loam,V,Warm-Humid,Standard,False,False,2321.0,2510858.0
811.5,1,3,2,Sandy Loam,IV,Composite,Basic,False,False,1337.6,1085462.0
3706.4,2,4,2,Sandy Loam,IV,Composite,Luxury,False,False,4352.4,16131735.0
6570.5,3,3,2,Black Cotton,IV,Composite,Luxury,False,False,5207.1,34213251.0
2810.6,2,1,2,Sandy Loam,II,Moderate,Standard,False,False,1710.8,4808374.0
3088.8,2,5,1,Black Cotton,II,Moderate,Premium,False,False,3258.2,10063928.0
4665.0,3,2,1,Sandy Loam,II,Moderate,Standard,False,False,1928.7,8997386.0
2947.6,2,3,1,Sandy Loam,II,Warm-Humid,Basic,False,False,1369.3,4036149.0
1635.4,1,4,3,Black Cotton,III,Warm-Humid,Basic,False,False,1502.4,2457025.0
1461.0,3,2,3,Clay,III,Cold,Standard,False,False,1888.7,2759391.0
6097.2,3,3,1,Black Cotton,IV,Composite,Standard,False,False,2573.5,15691144.0
1882.6,2,2,2,Clay,II,Composite,Standard,False,False,1710.2,3219623.0
2887.6,2,1,3,Sandy Loam,II,Moderate,Standard,False,False,1493.1,4311476.0
1211.6,1,2,1,Rocky,II,Composite,Standard,False,False,1754.7,2125995.0
959.5,1,3,1,Clay,III,Composite,Standard,False,False,2156.9,2069546.0
3743.8,2,3,1,Clay,IV,Hot-Dry,Luxury,False,False,4681.6,17526974.0
1199.2,1,1,3,Sandy Loam,IV,Moderate,Standard,False,False,1910.2,2290712.0
642.9,1,3,2,Sandy Loam,III,Warm-Humid,Luxury,False,True,4582.2,3395896.0
1664.4,1,1,2,Rocky,II,Warm-Humid,Luxury,False,False,4153.8,6913585.0
3199.6,2,2,2,Sandy Loam,III,Moderate,Premium,False,False,2698.0,8632521.0
4134.0,2,4,2,Sandy Loam,III,Composite,Standard,True,False,1829.8,7564393.0
3949.0,2,3,1,Clay,IV,Moderate,Standard,False,False,2154.4,8507726.0
2331.6,2,2,2,Rocky,II,Composite,Standard,False,False,1601.7,3734524.0
6823.6,3,3,2,Black Cotton,II,Moderate,Luxury,False,False,4873.1,33252085.0
1460.6,2,2,1,Clay,II,Composite,Standard,False,False,2135.2,3118673.0
998.5,2,1,2,Sandy Loam,IV,Composite,Basic,False,False,1400.1,1398000.0
1968.7,2,2,2,Black Cotton,IV,Moderate,Luxury,False,False,5058.1,9957881.0
666.9,1,2,1,Black Cotton,III,Hot-Dry,Luxury,False,False,5677.9,3786592.0
2354.8,2,2,2,Sandy Loam,II,Warm-Humid,Basic,False,False,1247.1,2936671.0
3700.7,2,4,2,Clay,II,Composite,Premium,False,False,2770.0,10250939.0
3030.5,2,2,2,Sandy Loam,III,Hot-Dry,Standard,False,False,1775.6,5380956.0
750.2,1,4,3,Black Cotton,II,Cold,Standard,False,False,2125.5,1594550.0
7100.3,3,4,2,Clay,III,Composite,Standard,False,False,2083.5,14793475.0
563.5,1,3,2,Sandy Loam,II,Composite,Premium,False,False,3077.3,1734059.0
2855.0,2,1,1,Clay,III,Warm-Humid,Standard,True,False,2257.3,6444592.0
1400.7,1,2,1,Black Cotton,IV,Warm-Humid,Basic,False,False,2009.0,2814006.0
2284.5,1,1,1,Clay,V,Composite,Standard,False,False,2596.8,5932390.0
3349.1,3,2,2,Sandy Loam,II,Warm-Humid,Premium,False,True,2649.2,9322436.0
972.7,1,3,1,Sandy Loam,IV,Cold,Luxury,False,False,5209.4,5067183.0
1341.0,1,4,1,Sandy Loam,II,Moderate,Basic,False,False,1508.6,2023033.0
4058.6,2,3,1,Clay,V,Composite,Premium,False,False,3188.6,12941252.0
1005.7,2,2,2,Clay,III,Warm-Humid,Standard,False,False,1974.6,1985855.0
1256.5,1,3,1,Clay,II,Composite,Standard,False,False,2163.1,2717935.0
2003.6,1,1,3,Sandy Loam,II,Composite,Standard,False,False,1712.0,3430163.0
1472.8,2,3,3,Sandy Loam,IV,Warm-Humid,Standard,False,False,1687.6,2485497.0
2283.1,1,2,1,Sandy Loam,II,Hot-Dry,Basic,False,False,1457.6,3327847.0
1533.8,1,3,2,Sandy Loam,III,Composite,Standard,False,False,1824.7,2798725.0
4243.2,2,4,3,Sandy Loam,V,Composite,Premium,True,False,3255.7,13814586.0
3341.0,3,2,2,Rocky,III,Hot-Dry,Standard,False,True,1751.5,6301762.0
691.6,1,3,2,Clay,III,Composite,Premium,False,False,3172.1,2193824.0
1024.9,1,3,3,Sandy Loam,II,Composite,Luxury,False,False,3761.8,3855469.0
7059.4,3,3,2,Black Cotton,V,Composite,Luxury,False,False,5561.0,39257323.0
3307.3,2,2,2,Black Cotton,IV,Composite,Premium,False,False,3383.1,11188927.0
1484.0,2,2,1,Rocky,IV,Composite,Standard,True,False,2332.2,3460985.0
4625.6,3,3,2,Sandy Loam,III,Composite,Basic,False,False,1330.9,6156211.0
2119.1,1,3,3,Rocky,II,Composite,Standard,False,False,1662.0,3521944.0
3072.0,3,3,2,Black Cotton,III,Warm-Humid,Luxury,False,False,4928.8,15141274.0
4870.0,3,2,2,Sandy Loam,II,Warm-Humid,Standard,False,False,1761.9,8580453.0
542.7,1,2,2,Sandy Loam,IV,Composite,Standard,False,False,2050.1,1112589.0
2341.6,1,2,1,Sandy Loam,II,Warm-Humid,Standard,False,False,1889.0,4423282.0
970.4,1,1,1,Sandy Loam,III,Warm-Humid,Standard,False,False,1898.4,1842207.0
5087.5,3,3,3,Sandy Loam,IV,Moderate,Basic,True,True,1533.7,8252699.0
1245.8,1,3,2,Sandy Loam,II,Composite,Premium,False,False,2798.1,3485873.0
4609.7,3,3,2,Black Cotton,III,Hot-Dry,Standard,False,False,2168.5,9996134.0
3373.1,3,3,2,Sandy Loam,IV,Composite,Standard,False,False,2022.2,6821083.0
4056.9,3,3,1,Black Cotton,IV,Hot-Dry,Basic,False,False,1911.0,7752736.0
557.3,1,2,1,Sandy Loam,IV,Warm-Humid,Standard,False,False,2152.2,1199421.0
1523.0,1,2,1,Sandy Loam,IV,Hot-Dry,Standard,False,False,2162.6,3293640.0
2905.7,3,3,1,Sandy Loam,V,Hot-Dry,Standard,False,True,2141.1,6671394.0
2504.5,3,5,1,Sandy Loam,III,Cold,Premium,False,False,3017.0,7556076.0
3417.5,2,3,3,Rocky,II,Warm-Humid,Premium,False,False,2207.4,7543790.0
3371.1,2,1,1,Sandy Loam,III,Warm-Humid,Standard,False,False,1920.4,6473860.0
2024.4,3,3,2,Clay,V,Composite,Standard,False,False,2153.5,4359545.0
2868.3,3,2,1,Sandy Loam,IV,Warm-Humid,Premium,False,False,3268.4,9374752.0
543.1,1,3,2,Sandy Loam,III,Composite,Standard,False,False,1794.2,974430.0
3670.0,2,3,2,Sandy Loam,II,Warm-Humid,Luxury,False,False,3814.1,13997747.0
746.1,1,2,1,Sandy Loam,II,Warm-Humid,Basic,False,False,1375.3,1026111.0
1038.2,2,5,3,Rocky,IV,Hot-Dry,Standard,True,False,1979.6,2055221.0
878.6,1,1,2,Clay,IV,Warm-Humid,Standard,False,False,2054.5,1805084.0
1374.6,1,1,1,Clay,IV,Composite,Standard,False,False,2403.6,3303989.0
3575.5,2,1,1,Sandy Loam,II,Composite,Standard,False,False,1757.7,6284656.0
2268.8,1,2,2,Clay,III,Composite,Standard,False,False,1947.9,4419396.0
4141.6,2,4,2,Clay,III,Hot-Dry,Standard,False,False,1862.8,7714972.0
524.2,1,4,1,Sandy Loam,II,Moderate,Standard,False,False,2001.7,1049291.0
1989.8,2,1,2,Clay,III,Warm-Humid,Premium,False,False,2957.1,5884038.0
2497.5,2,1,3,Rocky,IV,Composite,Standard,False,False,1490.4,3722274.0
5454.3,3,3,1,Black Cotton,II,Hot-Dry,Basic,False,True,1653.9,9470867.0
791.8,1,4,2,Sandy Loam,IV,Warm-Humid,Premium,False,False,3031.7,2400500.0
1597.8,1,3,1,Sandy Loam,II,Warm-Humid,Premium,False,False,2952.5,4717504.0
3322.2,2,3,2,Black Cotton,III,Composite,Standard,True,False,2314.4,7688900.0
529.9,1,4,2,Sandy Loam,III,Composite,Standard,False,False,1954.9,1035902.0
4444.7,2,3,2,Black Cotton,II,Composite,Premium,False,False,2771.0,12316264.0
2426.8,2,4,2,Sandy Loam,IV,Composite,Standard,False,False,1871.7,4542242.0
2220.1,1,4,2,Sandy Loam,IV,Moderate,Standard,False,False,1927.3,4278799.0
4577.9,2,2,2,Rocky,II,Moderate,Standard,False,False,1538.7,7044015.0
1077.7,1,2,2,Clay,IV,Warm-Humid,Luxury,False,False,5048.1,5440337.0
3225.9,2,2,1,Rocky,II,Composite,Basic,False,False,1184.8,3822046.0
2106.1,1,4,1,Black Cotton,II,Moderate,Basic,False,False,1817.0,3826784.0
2245.2,2,2,2,Clay,IV,Warm-Humid,Luxury,False,False,4692.7,10536050.0
3884.3,3,3,2,Sandy Loam,II,Composite,Standard,False,True,1795.3,7423484.0
2841.8,3,5,1,Sandy Loam,III,Composite,Premium,False,False,2945.9,8371659.0
530.7,1,3,3,Clay,IV,Cold,Standard,False,False,2203.5,1169397.0
3877.1,2,3,1,Sandy Loam,III,Warm-Humid,Luxury,False,True,4168.1,16610141.0
1341.2,1,3,2,Rocky,II,Moderate,Standard,False,False,1743.2,2337980.0
675.5,1,5,2,Clay,II,Composite,Standard,False,False,1912.8,1292096.0
1886.2,1,3,2,Sandy Loam,II,Composite,Standard,False,False,1894.7,3573783.0
5622.6,3,3,2,Black Cotton,III,Warm-Humid,Premium,False,True,3388.9,19504429.0
707.8,1,1,3,Sandy Loam,III,Composite,Premium,False,False,2678.6,1895913.0
518.0,1,4,2,Black Cotton,II,Composite,Luxury,False,False,5223.9,2705980.0
2487.9,2,2,1,Sandy Loam,III,Warm-Humid,Standard,False,False,1936.0,4816574.0
1136.9,1,3,1,Clay,II,Warm-Humid,Luxury,False,False,5032.4,5721336.0
1180.2,2,5,1,Black Cotton,III,Cold,Standard,False,False,2340.1,2761786.0
3340.7,2,3,1,Sandy Loam,III,Composite,Premium,False,False,2768.6,9249062.0
1980.9,1,4,1,Clay,III,Composite,Premium,False,False,3215.3,6369188.0
483.1,1,2,1,Clay,IV,Composite,Standard,False,False,2321.2,1121372.0
2059.7,2,2,1,Black Cotton,IV,Composite,Standard,False,False,2367.7,4876752.0
3108.6,2,5,2,Clay,III,Composite,Premium,False,False,2743.3,8527822.0
1594.8,1,2,2,Sandy Loam,III,Warm-Humid,Basic,False,False,1343.2,2142135.0
1789.1,1,4,3,Black Cotton,II,Moderate,Standard,False,False,1994.8,3568897.0
3860.3,2,2,2,Black Cotton,III,Hot-Dry,Premium,False,False,3055.2,11793989.0
4354.0,2,2,2,Clay,III,Composite,Standard,False,False,1891.3,8234720.0
4669.2,2,3,3,Sandy Loam,V,Composite,Premium,False,False,2768.2,12925279.0
1167.7,1,2,1,Black Cotton,II,Hot-Dry,Standard,False,False,2417.7,2823148.0
1046.3,1,2,2,Clay,IV,Hot-Dry,Premium,False,False,3402.1,3559617.0
489.1,1,3,2,Clay,V,Moderate,Premium,False,False,3389.7,1657902.0
2421.6,2,2,1,Black Cotton,II,Warm-Humid,Premium,True,False,3607.9,8736891.0
3096.4,2,2,1,Rocky,V,Composite,Standard,True,False,2245.1,6951728.0
1616.1,1,2,1,Clay,V,Composite,Basic,False,False,1807.3,2920778.0
681.6,1,3,1,Sandy Loam,II,Composite,Standard,False,False,2152.6,1467212.0
4208.4,2,2,1,Clay,V,Composite,Standard,False,False,2204.2,9276155.0
1319.6,1,4,2,Clay,III,Warm-Humid,Standard,False,False,2053.0,2709139.0
2207.7,1,3,2,Sandy Loam,V,Composite,Standard,False,False,2104.1,4645222.0
3626.4,3,1,1,Black Cotton,IV,Warm-Humid,Premium,False,False,3792.2,13752034.0
3728.3,2,3,2,Clay,III,Cold,Luxury,False,False,4066.4,15160759.0
670.5,1,3,2,Sandy Loam,II,Cold,Premium,False,False,2909.6,1950887.0
1649.4,2,2,3,Sandy Loam,II,Moderate,Premium,False,False,2242.5,3698780.0
1210.1,2,1,1,Black Cotton,V,Hot-Dry,Luxury,False,False,5833.0,7058513.0
4503.7,3,2,2,Rocky,V,Composite,Standard,False,False,1936.7,8722316.0
978.8,2,3,1,Clay,IV,Composite,Standard,False,False,2198.2,2151598.0
4712.6,2,2,2,Black Cotton,II,Cold,Basic,False,False,1411.7,6652777.0
1329.9,2,4,1,Rocky,II,Moderate,Premium,True,False,2943.6,3914694.0
1671.9,1,2,1,Rocky,II,Warm-Humid,Standard,False,False,2010.5,3361355.0
1985.7,1,3,2,Sandy Loam,II,Moderate,Luxury,False,False,3911.1,7766271.0
6246.7,3,1,2,Sandy Loam,V,Warm-Humid,Standard,False,False,2127.0,13286731.0
4746.7,2,2,3,Sandy Loam,III,Composite,Standard,False,False,1573.7,7469882.0
2733.2,2,2,2,Sandy Loam,III,Moderate,Standard,False,False,1738.2,4750848.0
797.3,1,3,1,Clay,II,Moderate,Basic,False,False,1611.1,1284530.0
530.1,1,2,1,Black Cotton,IV,Moderate,Standard,False,False,2691.6,1426817.0
2687.1,2,4,1,Clay,III,Composite,Standard,False,False,2055.2,5522528.0
2163.9,1,2,1,Clay,II,Composite,Standard,False,False,2085.4,4512597.0
3049.9,2,3,1,Sandy Loam,II,Moderate,Standard,False,False,1755.3,5353489.0
3407.4,2,3,1,Clay,III,Warm-Humid,Standard,False,False,1829.0,6232135.0
1265.9,1,4,2,Sandy Loam,III,Hot-Dry,Basic,False,False,1368.7,1732637.0
3479.9,2,4,1,Clay,II,Warm-Humid,Premium,True,False,3323.8,11566492.0
1037.6,1,3,2,Rocky,IV,Warm-Humid,Premium,False,False,2859.4,2966913.0
525.9,1,2,1,Rocky,II,Warm-Humid,Premium,False,False,2929.2,1540466.0
3544.6,2,2,2,Sandy Loam,III,Warm-Humid,Premium,False,False,2504.1,8876033.0
2966.6,2,3,1,Sandy Loam,III,Cold,Luxury,False,False,4198.3,12454677.0
3424.8,2,3,1,Rocky,III,Hot-Dry,Standard,False,False,1791.1,6134159.0
2393.2,1,3,2,Sandy Loam,III,Warm-Humid,Basic,False,False,1340.7,3208563.0
5237.7,3,3,2,Clay,V,Composite,Luxury,False,False,4915.8,25747486.0
989.0,2,1,2,Rocky,IV,Composite,Premium,False,False,2741.2,2711047.0
6231.8,3,2,1,Black Cotton,III,Composite,Basic,False,True,1629.1,10602225.0
5840.8,3,2,1,Rocky,IV,Warm-Humid,Luxury,False,False,4554.4,26601340.0
527.6,1,2,1,Black Cotton,II,Composite,Premium,False,False,3595.4,1896933.0
3380.7,2,4,1,Clay,II,Warm-Humid,Luxury,False,False,4438.2,15004223.0
1167.8,1,2,1,Black Cotton,III,Warm-Humid,Premium,False,False,3401.1,3971805.0
2749.0,2,3,1,Clay,II,Composite,Basic,False,False,1439.4,3956911.0
4295.0,2,3,2,Rocky,II,Composite,Luxury,False,False,3519.0,15114105.0
2196.2,2,1,1,Sandy Loam,III,Moderate,Premium,False,False,2902.2,6373812.0
3851.1,2,3,2,Sandy Loam,III,Composite,Standard,False,False,1695.9,6531080.0
4110.6,3,2,2,Sandy Loam,III,Composite,Luxury,False,False,4055.1,16668894.0
1928.0,1,2,2,Rocky,V,Cold,Standard,False,False,2025.5,3905164.0
488.0,1,4,2,Sandy Loam,III,Moderate,Standard,False,False,2051.9,1001327.0
2189.1,1,4,2,Clay,III,Composite,Premium,False,False,2950.6,6459158.0
5716.4,3,5,2,Black Cotton,III,Cold,Standard,False,True,2145.2,12712821.0
1451.6,1,4,2,Rocky,III,Composite,Basic,False,False,1246.7,1809710.0
4624.8,2,2,3,Black Cotton,V,Warm-Humid,Standard,False,False,2174.6,10057090.0
911.4,1,2,2,Black Cotton,IV,Hot-Dry,Luxury,False,False,5377.9,4901418.0
2663.9,2,1,1,Clay,II,Composite,Standard,False,False,1985.9,5290239.0
1585.4,1,3,1,Rocky,II,Hot-Dry,Standard,False,False,1856.0,2942502.0
1193.3,2,4,2,Black Cotton,IV,Composite,Standard,False,False,2256.1,2692204.0
2381.3,1,3,1,Clay,III,Composite,Standard,False,False,2085.8,4966916.0
5638.6,3,4,2,Rocky,IV,Moderate,Standard,False,False,1866.4,10523883.0
4176.2,2,2,2,Sandy Loam,IV,Warm-Humid,Standard,False,False,1823.6,7615718.0
650.0,1,2,1,Black Cotton,III,Hot-Dry,Basic,False,False,1755.5,1141075.0
4247.6,2,2,1,Black Cotton,II,Composite,Premium,False,False,3183.0,13520111.0
1165.4,1,2,2,Sandy Loam,IV,Cold,Luxury,False,False,4392.9,5119486.0
3599.5,2,4,3,Rocky,III,Composite,Premium,False,False,2153.5,7751523.0
2499.9,2,4,2,Clay,IV,Composite,Standard,False,False,1933.9,4834557.0
1893.9,2,2,2,Black Cotton,II,Moderate,Standard,False,False,2138.8,4050673.0
2885.7,2,2,2,Sandy Loam,III,Moderate,Luxury,False,False,4049.8,11686508.0
2491.2,2,4,1,Sandy Loam,III,Warm-Humid,Premium,False,False,2977.2,7416801.0
4332.3,2,3,1,Clay,IV,Composite,Standard,False,False,2165.6,9382029.0
4658.5,2,4,1,Clay,IV,Hot-Dry,Luxury,False,False,5005.0,23315792.0
1299.5,1,2,1,Black Cotton,II,Warm-Humid,Standard,False,False,2479.5,3222110.0
3304.6,2,3,1,Rocky,III,Composite,Premium,False,False,2608.3,8619388.0
1414.2,1,3,2,Rocky,II,Moderate,Standard,False,False,1836.6,2597320.0
1665.2,1,2,2,Black Cotton,II,Moderate,Premium,False,False,3255.2,5420559.0
1829.1,1,2,1,Sandy Loam,IV,Composite,Standard,False,False,2274.6,4160471.0
4037.7,2,2,3,Sandy Loam,III,Composite,Standard,True,False,1884.1,7607431.0
1009.3,1,3,1,Black Cotton,II,Composite,Standard,False,False,2389.8,2412025.0
2284.0,1,2,1,Black Cotton,II,Composite,Standard,False,False,2483.5,5672314.0
3319.3,2,4,1,Sandy Loam,III,Moderate,Standard,False,False,1804.8,5990673.0
4046.5,2,4,2,Black Cotton,II,Warm-Humid,Premium,False,False,2968.7,12012845.0
4369.3,2,2,1,Clay,II,Cold,Standard,False,False,2031.8,8877544.0
6721.2,3,4,3,Rocky,III,Composite,Basic,False,False,1179.7,7929000.0
4901.3,3,3,1,Sandy Loam,V,Composite,Basic,False,False,1570.1,7695531.0
3770.7,2,2,2,Rocky,II,Warm-Humid,Standard,False,False,1470.8,5545946.0
1564.8,2,1,1,Sandy Loam,IV,Warm-Humid,Basic,False,False,1502.8,2351581.0
4642.4,2,2,1,Black Cotton,IV,Composite,Basic,False,False,1808.2,8394388.0
4256.0,2,2,3,Clay,III,Composite,Premium,False,False,2433.9,10358678.0
1383.9,2,2,1,Sandy Loam,III,Composite,Standard,False,False,1981.7,2742475.0
6001.9,3,2,1,Black Cotton,II,Cold,Standard,False,False,2200.5,13207181.0
